Year,YearMonth,Segment,Ship Mode,Product ID,Product Name,Sales,Sales_EastWest,Sales_CentralSouth
2020,202005,Consumer,Same Day,OFF-FA-10000936,Acco Hot Clips Clips to Go,3.29,3.29,0
2019,201911,Consumer,First Class,OFF-PA-10000100,Xerox 1945,204.95,204.95,0
2020,202012,Consumer,First Class,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,0,701.96
2018,201812,Consumer,Standard Class,OFF-PA-10003039,Xerox 1960,198.272,198.272,0
2019,201909,Home Office,Second Class,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,159.56,0,159.56
2019,201911,Consumer,Second Class,OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",14.04,0,14.04
2018,201809,Corporate,Standard Class,FUR-TA-10002607,KI Conference Tables,170.136,170.136,0
2019,201912,Consumer,Standard Class,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,383.64,0
2017,201712,Corporate,Standard Class,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,119.8,0
2020,202007,Home Office,Standard Class,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,13.92,13.92,0
2017,201712,Consumer,First Class,TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,0,40.68
2018,201806,Corporate,Standard Class,OFF-PA-10001215,Xerox 1963,42.24,0,42.24
2017,201709,Home Office,Standard Class,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5.892,5.892,0
2018,201807,Consumer,Standard Class,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,29.97,0,29.97
2018,201812,Consumer,Standard Class,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,74.94,74.94,0
2017,201704,Home Office,Standard Class,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,22.336,22.336,0
2017,201712,Consumer,Standard Class,OFF-PA-10000029,Xerox 224,36.288,0,36.288
2019,201908,Corporate,Standard Class,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,249.95,249.95,0
2019,201912,Consumer,Standard Class,OFF-LA-10003190,Avery 474,5.76,5.76,0
2017,201712,Consumer,Standard Class,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,11.91,11.91,0
2018,201803,Consumer,Standard Class,OFF-LA-10001641,Avery 518,5.04,0,5.04
2020,202005,Consumer,Standard Class,OFF-ST-10002214,X-Rack File for Hanging Folders,22.58,22.58,0
2019,201907,Corporate,Second Class,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",20.62,0,20.62
2018,201807,Consumer,Same Day,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65,2309.65,0
2020,202001,Home Office,First Class,TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,604.768,604.768,0
2017,201707,Home Office,Standard Class,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,38.272,0,38.272
2019,201906,Consumer,First Class,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",14.56,14.56,0
2019,201907,Home Office,Standard Class,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",10.08,10.08,0
2020,202011,Corporate,Standard Class,OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608,19.608,0
2019,201906,Corporate,First Class,OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,17.12,0
2018,201804,Consumer,First Class,OFF-ST-10002214,X-Rack File for Hanging Folders,22.58,22.58,0
2017,201705,Consumer,Standard Class,OFF-BI-10001294,Fellowes Binding Cases,46.8,0,46.8
2019,201911,Consumer,Standard Class,OFF-BI-10001543,GBC VeloBinder Manual Binding System,57.584,57.584,0
2017,201702,Consumer,Second Class,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",60.89,0,60.89
2020,202012,Home Office,Standard Class,OFF-EN-10003040,Quality Park Security Envelopes,104.68,104.68,0
2019,201905,Consumer,Same Day,OFF-PA-10004451,Xerox 222,10.368,10.368,0
2018,201811,Consumer,Second Class,OFF-PA-10003441,Xerox 226,38.88,38.88,0
2019,201906,Consumer,Second Class,OFF-ST-10003638,Mobile Personal File Cube,93.68,93.68,0
2019,201911,Consumer,Second Class,TEC-AC-10004145,Logitech diNovo Edge Keyboard,499.98,0,499.98
2020,202009,Consumer,Second Class,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,239.666,0
2017,201704,Corporate,Second Class,OFF-AR-10004757,Crayola Colored Pencils,22.96,0,22.96
2020,202005,Consumer,First Class,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,344.704,344.704,0
2018,201808,Corporate,Standard Class,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,284.364,284.364,0
2019,201908,Corporate,Standard Class,FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,163.88,0
2019,201903,Corporate,Second Class,FUR-CH-10004287,SAFCO Arco Folding Chair,386.68,386.68,0
2020,202003,Consumer,Second Class,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",107.44,107.44,0
2020,202009,Consumer,Standard Class,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,529.9,0
2019,201909,Consumer,Second Class,FUR-FU-10000246,Aluminum Document Frame,12.22,0,12.22
2017,201705,Corporate,First Class,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,25.584,0
2017,201712,Corporate,First Class,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,27.552,0
2019,201909,Home Office,Second Class,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",28,28,0
2017,201712,Consumer,Standard Class,FUR-CH-10000595,Safco Contoured Stacking Chairs,572.16,572.16,0
2020,202011,Home Office,Standard Class,OFF-FA-10004248,Advantus T-Pin Paper Clips,9.02,9.02,0
2019,201906,Corporate,Second Class,OFF-PA-10004610,Xerox 1900,6.848,6.848,0
2019,201911,Home Office,Standard Class,OFF-PA-10000682,Xerox 1924,4.624,4.624,0
2018,201811,Corporate,First Class,TEC-PH-10002350,Apple EarPods with Remote and Mic,83.97,83.97,0
2020,202003,Consumer,Standard Class,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",1805.88,0,1805.88
2020,202008,Consumer,Standard Class,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,46.74,46.74,0
2017,201710,Corporate,Second Class,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,143.432,143.432,0
2018,201801,Consumer,Standard Class,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,1018.104,1018.104,0
2019,201903,Consumer,Second Class,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,72.294,0
2018,201808,Home Office,Standard Class,OFF-SU-10001935,Staple remover,3.488,3.488,0
2019,201905,Consumer,Standard Class,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,0,86.352
2019,201910,Corporate,Standard Class,OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",332.94,0,332.94
2019,201909,Corporate,Second Class,OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,0,9.99
2017,201710,Home Office,Second Class,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,319.968,0,319.968
2020,202012,Consumer,Standard Class,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,13.23,0
2018,201810,Consumer,Standard Class,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,37.376,0,37.376
2017,201708,Home Office,Standard Class,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7,0,26.7
2017,201709,Consumer,Standard Class,OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,38.256,38.256,0
2020,202007,Consumer,First Class,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,15.192,0
2017,201711,Consumer,First Class,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,603.92,603.92,0
2019,201912,Home Office,Second Class,OFF-BI-10001575,GBC Linen Binding Covers,27.882,0,27.882
2019,201904,Home Office,Standard Class,OFF-PA-10001934,Xerox 1993,25.92,0,25.92
2019,201903,Home Office,Standard Class,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,68.238,68.238,0
2017,201706,Corporate,Standard Class,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.764,991.764,0
2019,201904,Consumer,Standard Class,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,203.92,0,203.92
2020,202007,Consumer,Standard Class,FUR-CH-10000513,High-Back Leather Manager's Chair,311.976,311.976,0
2018,201812,Home Office,Standard Class,OFF-LA-10004093,Avery 486,11.696,0,11.696
2017,201712,Consumer,Standard Class,FUR-TA-10002645,Hon Rectangular Conference Tables,136.53,136.53,0
2018,201804,Consumer,First Class,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,106.5,0,106.5
2019,201909,Consumer,Standard Class,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.808,0,8.808
2018,201812,Corporate,Standard Class,FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,160.98,0,160.98
2019,201903,Corporate,Standard Class,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,0,21.072
2019,201909,Consumer,Second Class,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,0,2396.2656
2017,201709,Consumer,Standard Class,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,890.78,485.88,404.9
2019,201909,Consumer,Second Class,OFF-LA-10001317,Avery 520,22.05,0,22.05
2018,201803,Corporate,First Class,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,1247.64,1247.64,0
2020,202003,Corporate,First Class,FUR-FU-10003829,Stackable Trays,21.56,21.56,0
2019,201902,Consumer,Standard Class,TEC-PH-10002890,AT&T 17929 Lendline Telephone,90.48,90.48,0
2020,202011,Home Office,Second Class,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,761.544,0
2020,202004,Consumer,First Class,OFF-BI-10002026,Avery Arch Ring Binders,17.43,0,17.43
2018,201811,Corporate,Standard Class,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,4.95,4.95,0
2020,202008,Home Office,Standard Class,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",227.88,227.88,0
2018,201803,Consumer,Second Class,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",16.776,16.776,0
2017,201705,Home Office,Standard Class,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,245.88,245.88,0
2018,201801,Consumer,Second Class,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,398.4,0,398.4
2020,202008,Consumer,Standard Class,FUR-BO-10001798,Bush Somerset Collection Bookcase,130.98,130.98,0
2020,202010,Consumer,Second Class,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,0,24
2019,201909,Home Office,Standard Class,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,0,13.28
2019,201910,Home Office,Standard Class,OFF-AR-10001315,Newell 310,1.408,1.408,0
2020,202002,Consumer,Standard Class,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,0,90.64
2018,201806,Home Office,Standard Class,OFF-PA-10001661,Xerox 1922,11.952,11.952,0
2019,201902,Home Office,Same Day,TEC-PH-10003645,Aastra 57i VoIP phone,484.83,0,484.83
2019,201911,Consumer,Standard Class,TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,30.345,30.345,0
2018,201811,Consumer,Second Class,OFF-PA-10003848,Xerox 1997,25.92,25.92,0
2019,201906,Consumer,Standard Class,OFF-LA-10000248,Avery 52,18.45,18.45,0
2019,201911,Corporate,Second Class,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784,104.784,0
2019,201911,Consumer,First Class,TEC-PH-10000586,AT&T SB67148 SynJ,263.96,263.96,0
2019,201910,Consumer,Same Day,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,59.752,0,59.752
2020,202011,Consumer,Standard Class,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,25.878,21.792,4.086
2019,201905,Consumer,Same Day,OFF-BI-10000315,Poly Designer Cover & Back,45.576,45.576,0
2018,201812,Consumer,Standard Class,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,7.712,7.712,0
2018,201809,Consumer,Standard Class,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",105.98,105.98,0
2018,201806,Corporate,Standard Class,TEC-PH-10002103,Jabra SPEAK 410,225.576,225.576,0
2019,201910,Consumer,Standard Class,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7,0,125.7
2018,201805,Home Office,Second Class,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,167.944,0,167.944
2019,201909,Corporate,First Class,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,9.568,0
2020,202001,Home Office,Standard Class,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,0,18.96
2017,201711,Corporate,Standard Class,OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33,2934.33,0
2017,201709,Corporate,Standard Class,FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435.999,435.999,0
2018,201805,Consumer,Standard Class,OFF-BI-10002949,Prestige Round Ring Binders,14.592,14.592,0
2019,201907,Corporate,Second Class,OFF-EN-10001509,Poly String Tie Envelopes,10.2,0,10.2
2019,201908,Home Office,Standard Class,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",145.764,145.764,0
2017,201711,Consumer,First Class,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,43.68,0
2019,201909,Consumer,Standard Class,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,1.908,0,1.908
2018,201809,Consumer,Standard Class,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,659.9,0
2018,201807,Home Office,First Class,OFF-PA-10003797,Xerox 209,19.44,19.44,0
2020,202008,Consumer,Standard Class,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,0,25.344
2018,201806,Corporate,First Class,TEC-PH-10002496,Cisco SPA301,249.584,0,249.584
2018,201809,Corporate,Standard Class,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,21.36,0,21.36
2018,201811,Home Office,Standard Class,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",22.14,22.14,0
2020,202004,Home Office,First Class,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,35.97,35.97,0
2019,201903,Corporate,Second Class,OFF-LA-10001641,Avery 518,10.08,0,10.08
2019,201911,Corporate,Standard Class,FUR-FU-10001889,Ultra Door Pull Handle,82.056,31.56,50.496
2019,201904,Consumer,First Class,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,25.06,25.06,0
2020,202002,Consumer,Standard Class,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",18.368,0,18.368
2020,202010,Consumer,First Class,OFF-LA-10000248,Avery 52,11.07,0,11.07
2019,201908,Consumer,Standard Class,OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",55.168,0,55.168
2018,201809,Corporate,Standard Class,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39,8.39,0
2018,201801,Corporate,Standard Class,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",465.18,465.18,0
2018,201811,Consumer,First Class,OFF-BI-10000546,Avery Durable Binders,6.048,0,6.048
2019,201903,Home Office,First Class,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,26.85,26.85,0
2019,201912,Corporate,Second Class,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,79.974,0,79.974
2020,202009,Corporate,Standard Class,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",15.072,15.072,0
2018,201806,Consumer,Standard Class,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,34.6,0,34.6
2019,201902,Corporate,First Class,OFF-ST-10002214,X-Rack File for Hanging Folders,56.45,0,56.45
2017,201710,Consumer,Same Day,TEC-AC-10003610,Logitech Illuminated - Keyboard,179.97,179.97,0
2020,202011,Corporate,Second Class,OFF-ST-10002301,Tennsco Commercial Shelving,81.36,0,81.36
2020,202010,Consumer,First Class,OFF-PA-10003127,Easy-staple paper,63.312,0,63.312
2019,201908,Home Office,Standard Class,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,0,95.976
2017,201709,Consumer,Standard Class,OFF-PA-10000682,Xerox 1924,4.624,0,4.624
2020,202006,Corporate,Standard Class,OFF-PA-10003892,Xerox 1943,97.82,97.82,0
2020,202011,Corporate,Standard Class,OFF-EN-10001415,Staple envelope,16.74,16.74,0
2020,202006,Corporate,Second Class,OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,14.7,0
2018,201811,Consumer,Second Class,FUR-BO-10002268,Sauder Barrister Bookcases,145.764,145.764,0
2017,201701,Corporate,First Class,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78,0,12.78
2019,201903,Consumer,Standard Class,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,0,637.896
2020,202002,Home Office,Second Class,OFF-PA-10001166,Xerox 2,5.184,0,5.184
2020,202008,Home Office,Standard Class,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95,824.95,0
2019,201910,Consumer,Standard Class,FUR-FU-10001706,Longer-Life Soft White Bulbs,43.12,43.12,0
2018,201810,Home Office,Standard Class,OFF-EN-10001415,Staple envelope,4.464,0,4.464
2020,202006,Corporate,Second Class,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,39.89,0,39.89
2020,202010,Home Office,Same Day,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,262.11,0,262.11
2020,202010,Corporate,First Class,OFF-PA-10003953,Xerox 218,5.184,5.184,0
2020,202006,Consumer,Standard Class,OFF-ST-10002485,Rogers Deluxe File Chest,35.168,35.168,0
2019,201908,Consumer,Standard Class,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,186.54,0,186.54
2017,201709,Consumer,First Class,OFF-LA-10002762,Avery 485,75.18,75.18,0
2018,201806,Corporate,Standard Class,OFF-BI-10001890,Avery Poly Binder Pockets,5.728,0,5.728
2019,201901,Consumer,Standard Class,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,49.536,0
2017,201708,Consumer,Standard Class,OFF-PA-10001837,Xerox 1976,15.552,15.552,0
2018,201806,Corporate,Standard Class,OFF-AR-10003856,Newell 344,4.448,0,4.448
2018,201803,Corporate,First Class,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,49.848,49.848,0
2019,201905,Home Office,Standard Class,FUR-FU-10004848,DAX Solid Wood Frames,54.712,54.712,0
2018,201805,Consumer,Standard Class,OFF-PA-10000213,Xerox 198,15.936,0,15.936
2020,202011,Corporate,Standard Class,OFF-PA-10003845,Xerox 1987,5.78,0,5.78
2019,201904,Corporate,First Class,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,8.904,0
2018,201807,Consumer,Standard Class,OFF-BI-10000546,Avery Durable Binders,2.88,0,2.88
2020,202011,Corporate,Second Class,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,20.232,0,20.232
2017,201712,Consumer,Standard Class,OFF-ST-10001031,Adjustable Personal File Tote,39.072,39.072,0
2018,201802,Corporate,First Class,OFF-ST-10002554,Tennsco Industrial Shelving,146.73,0,146.73
2019,201907,Corporate,Standard Class,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,597,597,0
2017,201706,Consumer,Standard Class,FUR-FU-10000550,Stacking Trays by OIC,3.984,3.984,0
2018,201805,Consumer,Standard Class,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",163.136,0,163.136
2019,201906,Home Office,First Class,OFF-AR-10002255,Newell 346,8.64,8.64,0
2018,201809,Consumer,Standard Class,OFF-EN-10001539,Staple envelope,31.12,0,31.12
2017,201711,Corporate,Standard Class,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",151.92,0,151.92
